Time(s),Length(m),[Calcium],Force(N)
 0.695,0.250047,0.000000,1.438591
 0.696,0.250046,0.000000,1.406526
 0.697,0.250045,0.000000,1.375236
 0.698,0.250044,0.000000,1.344702
 0.699,0.250043,0.000000,1.314904
 0.700,0.250042,0.000000,1.285822
 0.701,0.250041,0.000000,1.257439
 0.702,0.250040,0.000000,1.229735
 0.703,0.250040,0.000000,1.202694
 0.704,0.250039,0.000000,1.176298
 0.705,0.250038,0.000000,1.150531
 0.706,0.250037,0.000000,1.125377
 0.707,0.250036,0.000000,1.100819
 0.708,0.250035,0.000000,1.076842
 0.709,0.250035,0.000000,1.053432
 0.710,0.250034,0.000000,1.030575
 0.711,0.250033,0.000000,1.008255
 0.712,0.250032,0.000000,0.986460
 0.713,0.250032,0.000000,0.965176
 0.714,0.250031,0.000000,0.944391
 0.715,0.250030,0.000000,0.924091
 0.716,0.250030,0.000000,0.904265
 0.717,0.250029,0.000000,0.884900
 0.718,0.250028,0.000000,0.865986
 0.719,0.250028,0.000000,0.847509
 0.720,0.250027,0.000000,0.829461
 0.721,0.250027,0.000000,0.811830
 0.722,0.250026,0.000000,0.794605
 0.723,0.250026,0.000000,0.777777
 0.724,0.250025,0.000000,0.761335
 0.725,0.250024,0.000000,0.745270
 0.726,0.250024,0.000000,0.729573
 0.727,0.250023,0.000000,0.714235
 0.728,0.250023,0.000000,0.699247
 0.729,0.250023,0.000000,0.684599
 0.730,0.250022,0.000000,0.670285
 0.731,0.250022,0.000000,0.656295
 0.732,0.250021,0.000000,0.642622
 0.733,0.250021,0.000000,0.629258
 0.734,0.250020,0.000000,0.616195
 0.735,0.250020,0.000000,0.603427
 0.736,0.250019,0.000000,0.590945
 0.737,0.250019,0.000000,0.578744
 0.738,0.250019,0.000000,0.566815
 0.739,0.250018,0.000000,0.555154
 0.740,0.250018,0.000000,0.543753
 0.741,0.250018,0.000000,0.532605
 0.742,0.250017,0.000000,0.521706
 0.743,0.250017,0.000000,0.511048
 0.744,0.250016,0.000000,0.500627
 0.745,0.250016,0.000000,0.490436
 0.746,0.250016,0.000000,0.480470
 0.747,0.250015,0.000000,0.470724
 0.748,0.250015,0.000000,0.461192
 0.749,0.250015,0.000000,0.451870
 0.750,0.250015,0.000000,0.442751
 0.751,0.250014,0.000000,0.433833
 0.752,0.250014,0.000000,0.425109
 0.753,0.250014,0.000000,0.416575
 0.754,0.250013,0.000000,0.408227
 0.755,0.250013,0.000000,0.400061
 0.756,0.250013,0.000000,0.392071
 0.757,0.250013,0.000000,0.384255
 0.758,0.250012,0.000000,0.376608
 0.759,0.250012,0.000000,0.369125
 0.760,0.250012,0.000000,0.361804
 0.761,0.250012,0.000000,0.354641
 0.762,0.250011,0.000000,0.347631
 0.763,0.250011,0.000000,0.340771
 0.764,0.250011,0.000000,0.334058
 0.765,0.250011,0.000000,0.327489
 0.766,0.250011,0.000000,0.321059
 0.767,0.250010,0.000000,0.314767
 0.768,0.250010,0.000000,0.308608
 0.769,0.250010,0.000000,0.302580
 0.770,0.250010,0.000000,0.296680
 0.771,0.250010,0.000000,0.290904
 0.772,0.250009,0.000000,0.285250
 0.773,0.250009,0.000000,0.279715
 0.774,0.250009,0.000000,0.274297
 0.775,0.250009,0.000000,0.268993
 0.776,0.250009,0.000000,0.263799
 0.777,0.250009,0.000000,0.258715
 0.778,0.250008,0.000000,0.253736
 0.779,0.250008,0.000000,0.248862
 0.780,0.250008,0.000000,0.244089
 0.781,0.250008,0.000000,0.239415
 0.782,0.250008,0.000000,0.234838
 0.783,0.250008,0.000000,0.230356
 0.784,0.250007,0.000000,0.225967
 0.785,0.250007,0.000000,0.221669
 0.786,0.250007,0.000000,0.217459
 0.787,0.250007,0.000000,0.213335
 0.788,0.250007,0.000000,0.209297
 0.789,0.250007,0.000000,0.205341
 0.790,0.250007,0.000000,0.201467
 0.791,0.250006,0.000000,0.197672
 0.792,0.250006,0.000000,0.193954
 0.793,0.250006,0.000000,0.190312
 0.794,0.250006,0.000000,0.186744
 0.795,0.250006,0.000000,0.183248
 0.796,0.250006,0.000000,0.179824
 0.797,0.250006,0.000000,0.176469
 0.798,0.250006,0.000000,0.173182
 0.799,0.250006,0.000000,0.169961
 0.800,0.250005,0.000000,0.166805
 0.801,0.250005,0.000000,0.163712
 0.802,0.250005,0.000000,0.160682
 0.803,0.250005,0.000000,0.157712
 0.804,0.250005,0.000000,0.154802
 0.805,0.250005,0.000000,0.151950
 0.806,0.250005,0.000000,0.149155
 0.807,0.250005,0.000000,0.146416
 0.808,0.250005,0.000000,0.143732
 0.809,0.250005,0.000000,0.141100
 0.810,0.250005,0.000000,0.138521
 0.811,0.250004,0.000000,0.135993
 0.812,0.250004,0.000000,0.133515
 0.813,0.250004,0.000000,0.131086
 0.814,0.250004,0.000000,0.128704
 0.815,0.250004,0.000000,0.126370
 0.816,0.250004,0.000000,0.124082
 0.817,0.250004,0.000000,0.121838
 0.818,0.250004,0.000000,0.119638
 0.819,0.250004,0.000000,0.117482
 0.820,0.250004,0.000000,0.115367
 0.821,0.250004,0.000000,0.113294
 0.822,0.250004,0.000000,0.111261
 0.823,0.250004,0.000000,0.109268
 0.824,0.250004,0.000000,0.107313
 0.825,0.250003,0.000000,0.105397
 0.826,0.250003,0.000000,0.103517
 0.827,0.250003,0.000000,0.101674
 0.828,0.250003,0.000000,0.099866
 0.829,0.250003,0.000000,0.098093
 0.830,0.250003,0.000000,0.096354
 0.831,0.250003,0.000000,0.094649
 0.832,0.250003,0.000000,0.092976
 0.833,0.250003,0.000000,0.091335
 0.834,0.250003,0.000000,0.089726
 0.835,0.250003,0.000000,0.088147
 0.836,0.250003,0.000000,0.086599
 0.837,0.250003,0.000000,0.085080
 0.838,0.250003,0.000000,0.083589
 0.839,0.250003,0.000000,0.082127
 0.840,0.250003,0.000000,0.080693
 0.841,0.250003,0.000000,0.079286
 0.842,0.250003,0.000000,0.077906
 0.843,0.250003,0.000000,0.076551
 0.844,0.250002,0.000000,0.075222
 0.845,0.250002,0.000000,0.073918
 0.846,0.250002,0.000000,0.072639
 0.847,0.250002,0.000000,0.071383
 0.848,0.250002,0.000000,0.070151
 0.849,0.250002,0.000000,0.068942
 0.850,0.250002,0.000000,0.067756
 0.851,0.250002,0.000000,0.066592
 0.852,0.250002,0.000000,0.065449
 0.853,0.250002,0.000000,0.064328
 0.854,0.250002,0.000000,0.063227
 0.855,0.250002,0.000000,0.062147
 0.856,0.250002,0.000000,0.061087
 0.857,0.250002,0.000000,0.060046
 0.858,0.250002,0.000000,0.059025
 0.859,0.250002,0.000000,0.058023
 0.860,0.250002,0.000000,0.057038
 0.861,0.250002,0.000000,0.056072
 0.862,0.250002,0.000000,0.055124
 0.863,0.250002,0.000000,0.054193
 0.864,0.250002,0.000000,0.053279
 0.865,0.250002,0.000000,0.052382
 0.866,0.250002,0.000000,0.051501
 0.867,0.250002,0.000000,0.050636
 0.868,0.250002,0.000000,0.049787
 0.869,0.250002,0.000000,0.048954
 0.870,0.250002,0.000000,0.048135
 0.871,0.250002,0.000000,0.047331
 0.872,0.250002,0.000000,0.046542
 0.873,0.250002,0.000000,0.045767
 0.874,0.250001,0.000000,0.045006
 0.875,0.250001,0.000000,0.044259
 0.876,0.250001,0.000000,0.043525
 0.877,0.250001,0.000000,0.042805
 0.878,0.250001,0.000000,0.042097
 0.879,0.250001,0.000000,0.041402
 0.880,0.250001,0.000000,0.040719
 0.881,0.250001,0.000000,0.040049
 0.882,0.250001,0.000000,0.039390
 0.883,0.250001,0.000000,0.038744
 0.884,0.250001,0.000000,0.038108
 0.885,0.250001,0.000000,0.037484
 0.886,0.250001,0.000000,0.036871
 0.887,0.250001,0.000000,0.036269
 0.888,0.250001,0.000000,0.035678
 0.889,0.250001,0.000000,0.035097
 0.890,0.250001,0.000000,0.034526
 0.891,0.250001,0.000000,0.033966
 0.892,0.250001,0.000000,0.033415
 0.893,0.250001,0.000000,0.032874
 0.894,0.250001,0.000000,0.032342
 0.895,0.250001,0.000000,0.031820
 0.896,0.250001,0.000000,0.031306
 0.897,0.250001,0.000000,0.030802
 0.898,0.250001,0.000000,0.030307
 0.899,0.250001,0.000000,0.029820
 0.900,0.250001,0.000000,0.029342
 0.901,0.250001,0.000000,0.028872
 0.902,0.250001,0.000000,0.028410
 0.903,0.250001,0.000000,0.027956
 0.904,0.250001,0.000000,0.027510
 0.905,0.250001,0.000000,0.027071
 0.906,0.250001,0.000000,0.026641
 0.907,0.250001,0.000000,0.026217
 0.908,0.250001,0.000000,0.025801
 0.909,0.250001,0.000000,0.025392
 0.910,0.250001,0.000000,0.024990
 0.911,0.250001,0.000000,0.024595
 0.912,0.250001,0.000000,0.024207
 0.913,0.250001,0.000000,0.023825
 0.914,0.250001,0.000000,0.023450
 0.915,0.250001,0.000000,0.023082
 0.916,0.250001,0.000000,0.022719
 0.917,0.250001,0.000000,0.022363
 0.918,0.250001,0.000000,0.022013
 0.919,0.250001,0.000000,0.021668
 0.920,0.250001,0.000000,0.021330
 0.921,0.250001,0.000000,0.020997
 0.922,0.250001,0.000000,0.020670
 0.923,0.250001,0.000000,0.020349
 0.924,0.250001,0.000000,0.020032
 0.925,0.250001,0.000000,0.019721
 0.926,0.250001,0.000000,0.019416
 0.927,0.250001,0.000000,0.019115
 0.928,0.250001,0.000000,0.018820
 0.929,0.250001,0.000000,0.018529
 0.930,0.250001,0.000000,0.018244
 0.931,0.250001,0.000000,0.017963
 0.932,0.250001,0.000000,0.017686
 0.933,0.250001,0.000000,0.017415
 0.934,0.250001,0.000000,0.017148
 0.935,0.250001,0.000000,0.016885
 0.936,0.250001,0.000000,0.016627
 0.937,0.250001,0.000000,0.016373
 0.938,0.250001,0.000000,0.016123
 0.939,0.250001,0.000000,0.015877
 0.940,0.250001,0.000000,0.015635
 0.941,0.250001,0.000000,0.015398
 0.942,0.250000,0.000000,0.015164
 0.943,0.250000,0.000000,0.014934
 0.944,0.250000,0.000000,0.014708
 0.945,0.250000,0.000000,0.014486
 0.946,0.250000,0.000000,0.014267
 0.947,0.250000,0.000000,0.014051
 0.948,0.250000,0.000000,0.013840
 0.949,0.250000,0.000000,0.013631
 0.950,0.250000,0.000000,0.013427
 0.951,0.250000,0.000000,0.013225
 0.952,0.250000,0.000000,0.013027
 0.953,0.250000,0.000000,0.012832
 0.954,0.250000,0.000000,0.012640
 0.955,0.250000,0.000000,0.012451
 0.956,0.250000,0.000000,0.012265
 0.957,0.250000,0.000000,0.012083
 0.958,0.250000,0.000000,0.011903
 0.959,0.250000,0.000000,0.011726
 0.960,0.250000,0.000000,0.011552
 0.961,0.250000,0.000000,0.011381
 0.962,0.250000,0.000000,0.011212
 0.963,0.250000,0.000000,0.011046
 0.964,0.250000,0.000000,0.010883
 0.965,0.250000,0.000000,0.010723
 0.966,0.250000,0.000000,0.010565
 0.967,0.250000,0.000000,0.010409
 0.968,0.250000,0.000000,0.010256
 0.969,0.250000,0.000000,0.010106
 0.970,0.250000,0.000000,0.009958
 0.971,0.250000,0.000000,0.009812
 0.972,0.250000,0.000000,0.009668
 0.973,0.250000,0.000000,0.009527
 0.974,0.250000,0.000000,0.009388
 0.975,0.250000,0.000000,0.009251
 0.976,0.250000,0.000000,0.009117
 0.977,0.250000,0.000000,0.008984
 0.978,0.250000,0.000000,0.008854
 0.979,0.250000,0.000000,0.008725
 0.980,0.250000,0.000000,0.008599
 0.981,0.250000,0.000000,0.008474
 0.982,0.250000,0.000000,0.008352
 0.983,0.250000,0.000000,0.008232
 0.984,0.250000,0.000000,0.008113
 0.985,0.250000,0.000000,0.007996
 0.986,0.250000,0.000000,0.007881
 0.987,0.250000,0.000000,0.007768
 0.988,0.250000,0.000000,0.007656
 0.989,0.250000,0.000000,0.007547
 0.990,0.250000,0.000000,0.007439
 0.991,0.250000,0.000000,0.007332
 0.992,0.250000,0.000000,0.007228
 0.993,0.250000,0.000000,0.007125
 0.994,0.250000,0.000000,0.007023
 0.995,0.250000,0.000000,0.006923
 0.996,0.250000,0.000000,0.006825
 0.997,0.250000,0.000000,0.006728
 0.998,0.250000,0.000000,0.006633
 0.999,0.250000,0.000000,0.006539
 1.000,0.250000,0.000000,0.006446
