Time(s),Length(m),[Calcium],Force(N)
 1.388,0.265731,1.000000,106.895891
 1.390,0.265796,1.000000,106.860426
 1.392,0.265860,1.000000,106.824811
 1.394,0.265924,1.000000,106.788631
 1.396,0.265988,1.000000,106.752878
 1.398,0.266052,1.000000,106.716229
 1.400,0.266116,1.000000,106.679903
 1.402,0.266180,1.000000,106.643458
 1.404,0.266244,1.000000,106.606202
 1.406,0.266308,1.000000,106.569504
 1.408,0.266372,1.000000,106.532279
 1.410,0.266436,1.000000,106.494970
 1.412,0.266500,1.000000,106.457209
 1.414,0.266564,1.000000,106.419143
 1.416,0.266628,1.000000,106.381430
 1.418,0.266692,1.000000,106.342875
 1.420,0.266755,1.000000,106.304313
 1.422,0.266819,1.000000,106.265777
 1.424,0.266883,1.000000,106.226914
 1.426,0.266947,1.000000,106.187750
 1.428,0.267011,1.000000,106.148911
 1.430,0.267075,1.000000,106.109490
 1.432,0.267139,1.000000,106.069489
 1.434,0.267203,1.000000,106.029881
 1.436,0.267267,1.000000,105.989936
 1.438,0.267331,1.000000,105.949906
 1.440,0.267395,1.000000,105.909568
 1.442,0.267459,1.000000,105.869030
 1.444,0.267522,1.000000,105.828274
 1.446,0.267586,1.000000,105.787321
 1.448,0.267650,1.000000,105.746200
 1.450,0.267714,1.000000,105.704883
 1.452,0.267778,1.000000,105.663187
 1.454,0.267842,1.000000,105.621721
 1.456,0.267906,1.000000,105.579662
 1.458,0.267969,1.000000,105.537834
 1.460,0.268033,1.000000,105.495600
 1.462,0.268097,1.000000,105.452961
 1.464,0.268161,1.000000,105.410366
 1.466,0.268225,1.000000,105.367633
 1.468,0.268288,1.000000,105.324628
 1.470,0.268352,1.000000,105.281722
 1.472,0.268416,1.000000,105.238226
 1.474,0.268480,1.000000,105.194722
 1.476,0.268544,1.000000,105.151182
 1.478,0.268607,1.000000,105.107298
 1.480,0.268671,1.000000,105.063344
 1.482,0.268735,1.000000,105.018992
 1.484,0.268799,1.000000,104.974624
 1.486,0.268862,1.000000,104.929611
 1.488,0.268926,1.000000,104.885206
 1.490,0.268990,1.000000,104.839959
 1.492,0.269054,1.000000,104.795071
 1.494,0.269117,1.000000,104.749792
 1.496,0.269181,1.000000,104.704408
 1.498,0.269245,1.000000,104.658633
 1.500,0.269309,1.000000,104.612499
 1.502,0.269372,1.000000,104.566506
 1.504,0.269436,1.000000,104.520754
 1.506,0.269500,1.000000,104.474173
 1.508,0.269563,1.000000,104.427539
 1.510,0.269627,1.000000,104.381075
 1.512,0.269691,1.000000,104.334362
 1.514,0.269754,1.000000,104.287097
 1.516,0.269818,1.000000,104.239755
 1.518,0.269882,1.000000,104.192396
 1.520,0.269945,1.000000,104.145152
 1.522,0.270009,1.000000,104.097072
 1.524,0.270073,1.000000,104.049338
 1.526,0.270136,1.000000,104.001302
 1.528,0.270200,1.000000,103.952769
 1.530,0.270264,1.000000,103.904372
 1.532,0.270327,1.000000,103.856152
 1.534,0.270391,1.000000,103.807061
 1.536,0.270454,1.000000,103.758626
 1.538,0.270518,1.000000,103.709235
 1.540,0.270582,1.000000,103.659925
 1.542,0.270645,1.000000,103.610577
 1.544,0.270709,1.000000,103.561292
 1.546,0.270772,1.000000,103.511159
 1.548,0.270836,1.000000,103.461282
 1.550,0.270900,1.000000,103.411578
 1.552,0.270963,1.000000,103.361364
 1.554,0.271027,1.000000,103.310444
 1.556,0.271090,1.000000,103.260455
 1.558,0.271154,1.000000,103.209553
 1.560,0.271217,1.000000,103.158357
 1.562,0.271281,1.000000,103.107478
 1.564,0.271344,1.000000,103.056054
 1.566,0.271408,1.000000,103.004720
 1.568,0.271471,1.000000,102.953243
 1.570,0.271535,1.000000,102.901551
 1.572,0.271598,1.000000,102.849830
 1.574,0.271662,1.000000,102.797709
 1.576,0.271725,1.000000,102.745576
 1.578,0.271789,1.000000,102.693420
 1.580,0.271852,1.000000,102.640901
 1.582,0.271916,1.000000,102.588392
 1.584,0.271979,1.000000,102.535550
 1.586,0.272043,1.000000,102.482555
 1.588,0.272106,1.000000,102.429568
 1.590,0.272170,1.000000,102.376219
 1.592,0.272233,1.000000,102.322512
 1.594,0.272297,1.000000,102.269482
 1.596,0.272360,1.000000,102.215721
 1.598,0.272424,1.000000,102.161932
 1.600,0.272487,1.000000,102.107804
 1.602,0.272551,1.000000,102.053710
 1.604,0.272614,1.000000,101.999419
 1.606,0.272677,1.000000,101.945201
 1.608,0.272741,1.000000,101.890153
 1.610,0.272804,1.000000,101.835582
 1.612,0.272868,1.000000,101.780926
 1.614,0.272931,1.000000,101.725465
 1.616,0.272994,1.000000,101.670398
 1.618,0.273058,1.000000,101.615079
 1.620,0.273121,1.000000,101.559846
 1.622,0.273185,1.000000,101.503761
 1.624,0.273248,1.000000,101.448335
 1.626,0.273311,1.000000,101.392067
 1.628,0.273375,1.000000,101.335835
 1.630,0.273438,1.000000,101.279774
 1.632,0.273502,1.000000,101.223294
 1.634,0.273565,1.000000,101.166959
 1.636,0.273628,1.000000,101.109914
 1.638,0.273692,1.000000,101.053813
 1.640,0.273755,1.000000,100.996882
 1.642,0.273818,1.000000,100.939790
 1.644,0.273882,1.000000,100.882371
 1.646,0.273945,1.000000,100.824920
 1.648,0.274008,1.000000,100.767267
 1.650,0.274072,1.000000,100.709537
 1.652,0.274135,1.000000,100.651865
 1.654,0.274198,1.000000,100.594114
 1.656,0.274262,1.000000,100.535838
 1.658,0.274325,1.000000,100.477922
 1.660,0.274388,1.000000,100.419494
 1.662,0.274451,1.000000,100.361021
 1.664,0.274515,1.000000,100.302530
 1.666,0.274578,1.000000,100.243594
 1.668,0.274641,1.000000,100.184628
 1.670,0.274705,1.000000,100.125540
 1.672,0.274768,1.000000,100.066825
 1.674,0.274831,1.000000,100.007024
 1.676,0.274894,1.000000,99.947754
 1.678,0.274958,1.000000,99.888472
 1.680,0.275021,1.000000,99.828579
 1.682,0.275084,1.000000,99.768666
 1.684,0.275147,1.000000,99.708726
 1.686,0.275211,1.000000,99.648755
 1.688,0.275274,1.000000,99.588746
 1.690,0.275337,1.000000,99.528695
 1.692,0.275400,1.000000,99.468595
 1.694,0.275464,1.000000,99.408443
 1.696,0.275527,1.000000,99.348234
 1.698,0.275590,1.000000,99.287962
 1.700,0.275653,1.000000,99.227625
 1.702,0.275717,1.000000,99.167218
 1.704,0.275780,1.000000,99.106737
 1.706,0.275843,1.000000,99.046179
 1.708,0.275906,1.000000,98.985540
 1.710,0.275969,1.000000,98.924818
 1.712,0.276033,1.000000,98.864010
 1.714,0.276096,1.000000,98.803113
 1.716,0.276159,1.000000,98.742124
 1.718,0.276222,1.000000,98.681041
 1.720,0.276285,1.000000,98.619861
 1.722,0.276349,1.000000,98.558584
 1.724,0.276412,1.000000,98.497207
 1.726,0.276475,1.000000,98.435727
 1.728,0.276538,1.000000,98.374145
 1.730,0.276601,1.000000,98.312458
 1.732,0.276665,1.000000,98.250665
 1.734,0.276685,1.000000,97.549192
 1.736,0.276625,1.000000,95.704463
 1.738,0.276571,1.000000,94.069804
 1.740,0.276523,1.000000,92.622587
 1.742,0.276481,1.000000,91.343193
 1.744,0.276444,1.000000,90.213547
 1.746,0.276411,1.000000,89.220583
 1.748,0.276383,1.000000,88.347865
 1.750,0.276358,1.000000,87.583103
 1.752,0.276336,1.000000,86.915905
 1.754,0.276317,1.000000,86.335199
 1.756,0.276300,1.000000,85.831132
 1.758,0.276286,1.000000,85.395455
 1.760,0.276273,1.000000,85.022134
 1.762,0.276263,1.000000,84.703439
 1.764,0.276254,1.000000,84.434251
 1.766,0.276247,1.000000,84.208719
 1.768,0.276241,1.000000,84.021960
 1.770,0.276236,1.000000,83.870923
 1.772,0.276232,1.000000,83.749811
 1.774,0.276229,1.000000,83.657408
 1.776,0.276226,1.000000,83.588972
 1.778,0.276225,1.000000,83.541894
 1.780,0.276224,1.000000,83.515336
 1.782,0.276224,1.000000,83.506406
 1.784,0.276224,1.000000,83.512458
 1.786,0.276225,1.000000,83.533041
 1.788,0.276226,1.000000,83.563566
 1.790,0.276227,1.000000,83.605256
 1.792,0.276229,1.000000,83.657134
 1.794,0.276231,1.000000,83.716290
 1.796,0.276233,1.000000,83.782231
 1.798,0.276235,1.000000,83.854947
 1.800,0.276238,1.000000,83.933318
 1.802,0.276240,1.000000,84.014911
 1.804,0.276243,1.000000,84.100207
 1.806,0.276246,1.000000,84.188854
 1.808,0.276249,1.000000,84.280625
 1.810,0.276252,1.000000,84.374724
 1.812,0.276255,1.000000,84.470527
 1.814,0.276259,1.000000,84.567143
 1.816,0.276262,1.000000,84.664035
 1.818,0.276265,1.000000,84.761852
 1.820,0.276268,1.000000,84.860655
 1.822,0.276271,1.000000,84.958640
 1.824,0.276275,1.000000,85.055229
 1.826,0.276278,1.000000,85.154747
 1.828,0.276281,1.000000,85.249611
 1.830,0.276284,1.000000,85.346097
 1.832,0.276287,1.000000,85.440840
 1.834,0.276290,1.000000,85.534297
 1.836,0.276293,1.000000,85.626807
 1.838,0.276296,1.000000,85.718337
 1.840,0.276299,1.000000,85.806878
 1.842,0.276302,1.000000,85.897406
 1.844,0.276305,1.000000,85.981136
 1.846,0.276308,1.000000,86.067215
 1.848,0.276311,1.000000,86.152352
 1.850,0.276313,1.000000,86.231296
 1.852,0.276316,1.000000,86.311912
 1.854,0.276319,1.000000,86.391840
 1.856,0.276321,1.000000,86.466110
 1.858,0.276323,1.000000,86.540609
 1.860,0.276326,1.000000,86.614268
 1.862,0.276328,1.000000,86.686993
 1.864,0.276330,1.000000,86.754607
 1.866,0.276333,1.000000,86.821534
 1.868,0.276335,1.000000,86.887539
 1.870,0.276337,1.000000,86.952557
 1.872,0.276339,1.000000,87.017475
 1.874,0.276341,1.000000,87.076350
 1.876,0.276343,1.000000,87.134340
 1.878,0.276345,1.000000,87.191397
 1.880,0.276347,1.000000,87.247481
 1.882,0.276348,1.000000,87.302559
 1.884,0.276350,1.000000,87.359402
 1.886,0.276352,1.000000,87.410898
 1.888,0.276354,1.000000,87.458739
 1.890,0.276355,1.000000,87.505690
 1.892,0.276357,1.000000,87.551725
 1.894,0.276358,1.000000,87.596827
 1.896,0.276360,1.000000,87.640980
 1.898,0.276361,1.000000,87.684175
 1.900,0.276363,1.000000,87.730785
 1.902,0.276364,1.000000,87.776679
 1.904,0.276365,1.000000,87.813563
 1.906,0.276366,1.000000,87.848511
 1.908,0.276368,1.000000,87.882766
 1.910,0.276369,1.000000,87.916317
 1.912,0.276370,1.000000,87.949156
 1.914,0.276371,1.000000,87.981276
 1.916,0.276372,1.000000,88.012676
 1.918,0.276373,1.000000,88.043353
 1.920,0.276374,1.000000,88.073309
 1.922,0.276375,1.000000,88.102546
 1.924,0.276376,1.000000,88.133465
 1.926,0.276377,1.000000,88.165995
 1.928,0.276378,1.000000,88.197477
 1.930,0.276379,1.000000,88.227942
 1.932,0.276380,1.000000,88.257422
 1.934,0.276381,1.000000,88.285948
 1.936,0.276382,1.000000,88.308801
 1.938,0.276382,1.000000,88.327020
 1.940,0.276383,1.000000,88.344946
 1.942,0.276383,1.000000,88.362570
 1.944,0.276384,1.000000,88.379881
 1.946,0.276384,1.000000,88.396859
 1.948,0.276385,1.000000,88.413472
 1.950,0.276385,1.000000,88.429715
 1.952,0.276386,1.000000,88.445584
 1.954,0.276387,1.000000,88.461077
 1.956,0.276387,1.000000,88.476193
 1.958,0.276388,1.000000,88.490933
 1.960,0.276388,1.000000,88.505296
 1.962,0.276388,1.000000,88.519285
 1.964,0.276389,1.000000,88.532903
 1.966,0.276389,1.000000,88.546153
 1.968,0.276390,1.000000,88.559039
 1.970,0.276390,1.000000,88.571564
 1.972,0.276391,1.000000,88.583735
 1.974,0.276391,1.000000,88.595556
 1.976,0.276391,1.000000,88.607144
 1.978,0.276392,1.000000,88.623017
 1.980,0.276392,1.000000,88.638291
 1.982,0.276393,1.000000,88.652905
 1.984,0.276393,1.000000,88.666888
 1.986,0.276394,1.000000,88.680270
 1.988,0.276394,1.000000,88.693077
 1.990,0.276395,1.000000,88.705337
 1.992,0.276395,1.000000,88.717074
 1.994,0.276395,1.000000,88.728312
 1.996,0.276396,1.000000,88.739074
 1.998,0.276396,1.000000,88.749380
 2.000,0.276396,1.000000,88.759252
