Time(s),Length(m),[Calcium],Force(N)
 1.362,0.245251,1.000000,59.992000
 1.364,0.245195,1.000000,59.971343
 1.366,0.245138,1.000000,59.950487
 1.368,0.245082,1.000000,59.929434
 1.370,0.245026,1.000000,59.908186
 1.372,0.244970,1.000000,59.886746
 1.374,0.244913,1.000000,59.865117
 1.376,0.244857,1.000000,59.843299
 1.378,0.244801,1.000000,59.821296
 1.380,0.244744,1.000000,59.799109
 1.382,0.244688,1.000000,59.776739
 1.384,0.244632,1.000000,59.754189
 1.386,0.244576,1.000000,59.731458
 1.388,0.244519,1.000000,59.708550
 1.390,0.244463,1.000000,59.685464
 1.392,0.244407,1.000000,59.662203
 1.394,0.244350,1.000000,59.638767
 1.396,0.244294,1.000000,59.615157
 1.398,0.244238,1.000000,59.591374
 1.400,0.244181,1.000000,59.567419
 1.402,0.244125,1.000000,59.543292
 1.404,0.244069,1.000000,59.518995
 1.406,0.244012,1.000000,59.494527
 1.408,0.243956,1.000000,59.469891
 1.410,0.243899,1.000000,59.445085
 1.412,0.243843,1.000000,59.420111
 1.414,0.243787,1.000000,59.394969
 1.416,0.243730,1.000000,59.369660
 1.418,0.243674,1.000000,59.344184
 1.420,0.243618,1.000000,59.318542
 1.422,0.243561,1.000000,59.292733
 1.424,0.243505,1.000000,59.266758
 1.426,0.243448,1.000000,59.240618
 1.428,0.243392,1.000000,59.214315
 1.430,0.243335,1.000000,59.187852
 1.432,0.243279,1.000000,59.161227
 1.434,0.243223,1.000000,59.134440
 1.436,0.243166,1.000000,59.107493
 1.438,0.243110,1.000000,59.080385
 1.440,0.243053,1.000000,59.053116
 1.442,0.242997,1.000000,59.025685
 1.444,0.242940,1.000000,58.998094
 1.446,0.242884,1.000000,58.970341
 1.448,0.242827,1.000000,58.942428
 1.450,0.242771,1.000000,58.914354
 1.452,0.242714,1.000000,58.886119
 1.454,0.242658,1.000000,58.857723
 1.456,0.242601,1.000000,58.829165
 1.458,0.242545,1.000000,58.800448
 1.460,0.242488,1.000000,58.771569
 1.462,0.242432,1.000000,58.742529
 1.464,0.242375,1.000000,58.713329
 1.466,0.242319,1.000000,58.683967
 1.468,0.242262,1.000000,58.654445
 1.470,0.242206,1.000000,58.624762
 1.472,0.242149,1.000000,58.594919
 1.474,0.242093,1.000000,58.564914
 1.476,0.242036,1.000000,58.534749
 1.478,0.241980,1.000000,58.504423
 1.480,0.241923,1.000000,58.473937
 1.482,0.241867,1.000000,58.443290
 1.484,0.241810,1.000000,58.412482
 1.486,0.241753,1.000000,58.381514
 1.488,0.241697,1.000000,58.350385
 1.490,0.241640,1.000000,58.319096
 1.492,0.241584,1.000000,58.287646
 1.494,0.241527,1.000000,58.256036
 1.496,0.241470,1.000000,58.224266
 1.498,0.241414,1.000000,58.192335
 1.500,0.241357,1.000000,58.160244
 1.502,0.241301,1.000000,58.127993
 1.504,0.241244,1.000000,58.095582
 1.506,0.241187,1.000000,58.063010
 1.508,0.241131,1.000000,58.030279
 1.510,0.241074,1.000000,57.997387
 1.512,0.241017,1.000000,57.964336
 1.514,0.240961,1.000000,57.931125
 1.516,0.240904,1.000000,57.897754
 1.518,0.240847,1.000000,57.864223
 1.520,0.240791,1.000000,57.830532
 1.522,0.240734,1.000000,57.796682
 1.524,0.240677,1.000000,57.762673
 1.526,0.240621,1.000000,57.728504
 1.528,0.240564,1.000000,57.694175
 1.530,0.240507,1.000000,57.659688
 1.532,0.240451,1.000000,57.625041
 1.534,0.240394,1.000000,57.590234
 1.536,0.240337,1.000000,57.555269
 1.538,0.240281,1.000000,57.520145
 1.540,0.240224,1.000000,57.484862
 1.542,0.240167,1.000000,57.449420
 1.544,0.240110,1.000000,57.413819
 1.546,0.240054,1.000000,57.378060
 1.548,0.239997,1.000000,57.342142
 1.550,0.239940,1.000000,57.306066
 1.552,0.239884,1.000000,57.269832
 1.554,0.239827,1.000000,57.233439
 1.556,0.239770,1.000000,57.196888
 1.558,0.239713,1.000000,57.160179
 1.560,0.239656,1.000000,57.123312
 1.562,0.239600,1.000000,57.086287
 1.564,0.239543,1.000000,57.049104
 1.566,0.239486,1.000000,57.011763
 1.568,0.239429,1.000000,56.974265
 1.570,0.239373,1.000000,56.936610
 1.572,0.239316,1.000000,56.898797
 1.574,0.239259,1.000000,56.860827
 1.576,0.239202,1.000000,56.822700
 1.578,0.239145,1.000000,56.784416
 1.580,0.239089,1.000000,56.745975
 1.582,0.239032,1.000000,56.707377
 1.584,0.238975,1.000000,56.668623
 1.586,0.238918,1.000000,56.629712
 1.588,0.238861,1.000000,56.590645
 1.590,0.238804,1.000000,56.551421
 1.592,0.238747,1.000000,56.512041
 1.594,0.238691,1.000000,56.472506
 1.596,0.238634,1.000000,56.432814
 1.598,0.238577,1.000000,56.392967
 1.600,0.238520,1.000000,56.352964
 1.602,0.238463,1.000000,56.312805
 1.604,0.238406,1.000000,56.272491
 1.606,0.238349,1.000000,56.232022
 1.608,0.238292,1.000000,56.191398
 1.610,0.238236,1.000000,56.150619
 1.612,0.238179,1.000000,56.109685
 1.614,0.238122,1.000000,56.068596
 1.616,0.238065,1.000000,56.027353
 1.618,0.238008,1.000000,55.985956
 1.620,0.237951,1.000000,55.944404
 1.622,0.237894,1.000000,55.902698
 1.624,0.237837,1.000000,55.860838
 1.626,0.237780,1.000000,55.818825
 1.628,0.237723,1.000000,55.776657
 1.630,0.237666,1.000000,55.734337
 1.632,0.237609,1.000000,55.691863
 1.634,0.237552,1.000000,55.649236
 1.636,0.237495,1.000000,55.606456
 1.638,0.237439,1.000000,55.563523
 1.640,0.237382,1.000000,55.520437
 1.642,0.237325,1.000000,55.477199
 1.644,0.237268,1.000000,55.433809
 1.646,0.237211,1.000000,55.390266
 1.648,0.237154,1.000000,55.346587
 1.650,0.237097,1.000000,55.302664
 1.652,0.237040,1.000000,55.257123
 1.654,0.236983,1.000000,55.211560
 1.656,0.236925,1.000000,55.165952
 1.658,0.236868,1.000000,55.120292
 1.660,0.236811,1.000000,55.074572
 1.662,0.236754,1.000000,55.028787
 1.664,0.236697,1.000000,54.982929
 1.666,0.236640,1.000000,54.936994
 1.668,0.236583,1.000000,54.890977
 1.670,0.236526,1.000000,54.844872
 1.672,0.236469,1.000000,54.798676
 1.674,0.236412,1.000000,54.752384
 1.676,0.236355,1.000000,54.705992
 1.678,0.236298,1.000000,54.659497
 1.680,0.236241,1.000000,54.612896
 1.682,0.236184,1.000000,54.566186
 1.684,0.236126,1.000000,54.519364
 1.686,0.236069,1.000000,54.472427
 1.688,0.236012,1.000000,54.425373
 1.690,0.235955,1.000000,54.378200
 1.692,0.235898,1.000000,54.330906
 1.694,0.235841,1.000000,54.283489
 1.696,0.235784,1.000000,54.235947
 1.698,0.235727,1.000000,54.188280
 1.700,0.235670,1.000000,54.140484
 1.702,0.235612,1.000000,54.092561
 1.704,0.235555,1.000000,54.044507
 1.706,0.235498,1.000000,53.996322
 1.708,0.235441,1.000000,53.948005
 1.710,0.235384,1.000000,53.899556
 1.712,0.235327,1.000000,53.850972
 1.714,0.235270,1.000000,53.802255
 1.716,0.235212,1.000000,53.753402
 1.718,0.235155,1.000000,53.704414
 1.720,0.235098,1.000000,53.655290
 1.722,0.235041,1.000000,53.606030
 1.724,0.234984,1.000000,53.556632
 1.726,0.234926,1.000000,53.507092
 1.728,0.234869,1.000000,53.457457
 1.730,0.234812,1.000000,53.407964
 1.732,0.234755,1.000000,53.358573
 1.734,0.234743,1.000000,54.115209
 1.736,0.234816,1.000000,56.334970
 1.738,0.234884,1.000000,58.396778
 1.740,0.234947,1.000000,60.314392
 1.742,0.235006,1.000000,62.099845
 1.744,0.235060,1.000000,63.763444
 1.746,0.235111,1.000000,65.314469
 1.748,0.235159,1.000000,66.761309
 1.750,0.235203,1.000000,68.111576
 1.752,0.235245,1.000000,69.372185
 1.754,0.235283,1.000000,70.548677
 1.756,0.235319,1.000000,71.647443
 1.758,0.235353,1.000000,72.673377
 1.760,0.235385,1.000000,73.631172
 1.762,0.235414,1.000000,74.525404
 1.764,0.235441,1.000000,75.360255
 1.766,0.235467,1.000000,76.139807
 1.768,0.235491,1.000000,76.867126
 1.770,0.235513,1.000000,77.545989
 1.772,0.235534,1.000000,78.179041
 1.774,0.235553,1.000000,78.770080
 1.776,0.235572,1.000000,79.320970
 1.778,0.235588,1.000000,79.834523
 1.780,0.235604,1.000000,80.312941
 1.782,0.235619,1.000000,80.758821
 1.784,0.235633,1.000000,81.174205
 1.786,0.235645,1.000000,81.561020
 1.788,0.235657,1.000000,81.920322
 1.790,0.235668,1.000000,82.254326
 1.792,0.235678,1.000000,82.566365
 1.794,0.235688,1.000000,82.856355
 1.796,0.235697,1.000000,83.124134
 1.798,0.235705,1.000000,83.373941
 1.800,0.235712,1.000000,83.606557
 1.802,0.235719,1.000000,83.819397
 1.804,0.235726,1.000000,84.020549
 1.806,0.235732,1.000000,84.202973
 1.808,0.235738,1.000000,84.375864
 1.810,0.235743,1.000000,84.531538
 1.812,0.235748,1.000000,84.680368
 1.814,0.235752,1.000000,84.812901
 1.816,0.235756,1.000000,84.939468
 1.818,0.235760,1.000000,85.053604
 1.820,0.235763,1.000000,85.157763
 1.822,0.235767,1.000000,85.258340
 1.824,0.235770,1.000000,85.345608
 1.826,0.235772,1.000000,85.426633
 1.828,0.235775,1.000000,85.505381
 1.830,0.235777,1.000000,85.572583
 1.832,0.235779,1.000000,85.632723
 1.834,0.235781,1.000000,85.693175
 1.836,0.235783,1.000000,85.747255
 1.838,0.235784,1.000000,85.792732
 1.840,0.235786,1.000000,85.833089
 1.842,0.235787,1.000000,85.874468
 1.844,0.235788,1.000000,85.913335
 1.846,0.235789,1.000000,85.943553
 1.848,0.235790,1.000000,85.969781
 1.850,0.235791,1.000000,85.992469
 1.852,0.235792,1.000000,86.016904
 1.854,0.235793,1.000000,86.041051
 1.856,0.235793,1.000000,86.059792
 1.858,0.235794,1.000000,86.073522
 1.860,0.235794,1.000000,86.084829
 1.862,0.235794,1.000000,86.093914
 1.864,0.235794,1.000000,86.100960
 1.866,0.235795,1.000000,86.113624
 1.868,0.235795,1.000000,86.124739
 1.870,0.235796,1.000000,86.133625
 1.872,0.235796,1.000000,86.136336
 1.874,0.235796,1.000000,86.137689
 1.876,0.235796,1.000000,86.137807
 1.878,0.235796,1.000000,86.136808
 1.880,0.235796,1.000000,86.134798
 1.882,0.235795,1.000000,86.131875
 1.884,0.235795,1.000000,86.129117
 1.886,0.235796,1.000000,86.132826
 1.888,0.235796,1.000000,86.135319
 1.890,0.235796,1.000000,86.136704
 1.892,0.235796,1.000000,86.135993
 1.894,0.235795,1.000000,86.131001
 1.896,0.235795,1.000000,86.125510
 1.898,0.235795,1.000000,86.119577
 1.900,0.235795,1.000000,86.113253
 1.902,0.235795,1.000000,86.106588
 1.904,0.235794,1.000000,86.099624
 1.906,0.235794,1.000000,86.092403
 1.908,0.235794,1.000000,86.084974
 1.910,0.235794,1.000000,86.077412
 1.912,0.235793,1.000000,86.069751
 1.914,0.235793,1.000000,86.062019
 1.916,0.235793,1.000000,86.054241
 1.918,0.235793,1.000000,86.046441
 1.920,0.235792,1.000000,86.038637
 1.922,0.235792,1.000000,86.035139
 1.924,0.235792,1.000000,86.035450
 1.926,0.235792,1.000000,86.035260
 1.928,0.235792,1.000000,86.034618
 1.930,0.235792,1.000000,86.033571
 1.932,0.235792,1.000000,86.032159
 1.934,0.235792,1.000000,86.029634
 1.936,0.235792,1.000000,86.023054
 1.938,0.235792,1.000000,86.016554
 1.940,0.235791,1.000000,86.010139
 1.942,0.235791,1.000000,86.003816
 1.944,0.235791,1.000000,85.997590
 1.946,0.235791,1.000000,85.991464
 1.948,0.235791,1.000000,85.985442
 1.950,0.235790,1.000000,85.979528
 1.952,0.235790,1.000000,85.973723
 1.954,0.235790,1.000000,85.968030
 1.956,0.235790,1.000000,85.962450
 1.958,0.235790,1.000000,85.956984
 1.960,0.235790,1.000000,85.951633
 1.962,0.235789,1.000000,85.946397
 1.964,0.235789,1.000000,85.941276
 1.966,0.235789,1.000000,85.936270
 1.968,0.235789,1.000000,85.931379
 1.970,0.235789,1.000000,85.926602
 1.972,0.235789,1.000000,85.921938
 1.974,0.235788,1.000000,85.917385
 1.976,0.235788,1.000000,85.912944
 1.978,0.235788,1.000000,85.908612
 1.980,0.235788,1.000000,85.904389
 1.982,0.235788,1.000000,85.900272
 1.984,0.235788,1.000000,85.896260
 1.986,0.235788,1.000000,85.892351
 1.988,0.235787,1.000000,85.888543
 1.990,0.235787,1.000000,85.884836
 1.992,0.235787,1.000000,85.881226
 1.994,0.235787,1.000000,85.877712
 1.996,0.235787,1.000000,85.874292
 1.998,0.235787,1.000000,85.870964
 2.000,0.235787,1.000000,85.867726
