Time(s),Length(m),[Calcium],Force(N)
 0.697,0.250007,0.000000,0.210704
 0.698,0.250007,0.000000,0.204213
 0.699,0.250007,0.000000,0.197940
 0.700,0.250006,0.000000,0.191876
 0.701,0.250006,0.000000,0.186015
 0.702,0.250006,0.000000,0.180349
 0.703,0.250006,0.000000,0.174870
 0.704,0.250006,0.000000,0.169573
 0.705,0.250005,0.000000,0.164450
 0.706,0.250005,0.000000,0.159496
 0.707,0.250005,0.000000,0.154704
 0.708,0.250005,0.000000,0.150069
 0.709,0.250005,0.000000,0.145585
 0.710,0.250005,0.000000,0.141247
 0.711,0.250005,0.000000,0.137049
 0.712,0.250004,0.000000,0.132987
 0.713,0.250004,0.000000,0.129057
 0.714,0.250004,0.000000,0.125252
 0.715,0.250004,0.000000,0.121570
 0.716,0.250004,0.000000,0.118006
 0.717,0.250004,0.000000,0.114555
 0.718,0.250004,0.000000,0.111214
 0.719,0.250004,0.000000,0.107979
 0.720,0.250003,0.000000,0.104846
 0.721,0.250003,0.000000,0.101813
 0.722,0.250003,0.000000,0.098874
 0.723,0.250003,0.000000,0.096028
 0.724,0.250003,0.000000,0.093271
 0.725,0.250003,0.000000,0.090601
 0.726,0.250003,0.000000,0.088013
 0.727,0.250003,0.000000,0.085506
 0.728,0.250003,0.000000,0.083077
 0.729,0.250003,0.000000,0.080722
 0.730,0.250003,0.000000,0.078440
 0.731,0.250003,0.000000,0.076229
 0.732,0.250002,0.000000,0.074085
 0.733,0.250002,0.000000,0.072006
 0.734,0.250002,0.000000,0.069992
 0.735,0.250002,0.000000,0.068038
 0.736,0.250002,0.000000,0.066144
 0.737,0.250002,0.000000,0.064307
 0.738,0.250002,0.000000,0.062525
 0.739,0.250002,0.000000,0.060798
 0.740,0.250002,0.000000,0.059122
 0.741,0.250002,0.000000,0.057496
 0.742,0.250002,0.000000,0.055919
 0.743,0.250002,0.000000,0.054389
 0.744,0.250002,0.000000,0.052905
 0.745,0.250002,0.000000,0.051464
 0.746,0.250002,0.000000,0.050067
 0.747,0.250002,0.000000,0.048710
 0.748,0.250002,0.000000,0.047394
 0.749,0.250002,0.000000,0.046116
 0.750,0.250001,0.000000,0.044875
 0.751,0.250001,0.000000,0.043671
 0.752,0.250001,0.000000,0.042502
 0.753,0.250001,0.000000,0.041367
 0.754,0.250001,0.000000,0.040265
 0.755,0.250001,0.000000,0.039195
 0.756,0.250001,0.000000,0.038156
 0.757,0.250001,0.000000,0.037147
 0.758,0.250001,0.000000,0.036166
 0.759,0.250001,0.000000,0.035214
 0.760,0.250001,0.000000,0.034289
 0.761,0.250001,0.000000,0.033391
 0.762,0.250001,0.000000,0.032518
 0.763,0.250001,0.000000,0.031670
 0.764,0.250001,0.000000,0.030846
 0.765,0.250001,0.000000,0.030045
 0.766,0.250001,0.000000,0.029267
 0.767,0.250001,0.000000,0.028511
 0.768,0.250001,0.000000,0.027776
 0.769,0.250001,0.000000,0.027061
 0.770,0.250001,0.000000,0.026367
 0.771,0.250001,0.000000,0.025692
 0.772,0.250001,0.000000,0.025035
 0.773,0.250001,0.000000,0.024397
 0.774,0.250001,0.000000,0.023777
 0.775,0.250001,0.000000,0.023174
 0.776,0.250001,0.000000,0.022587
 0.777,0.250001,0.000000,0.022016
 0.778,0.250001,0.000000,0.021462
 0.779,0.250001,0.000000,0.020922
 0.780,0.250001,0.000000,0.020397
 0.781,0.250001,0.000000,0.019886
 0.782,0.250001,0.000000,0.019390
 0.783,0.250001,0.000000,0.018906
 0.784,0.250001,0.000000,0.018436
 0.785,0.250001,0.000000,0.017979
 0.786,0.250001,0.000000,0.017534
 0.787,0.250001,0.000000,0.017100
 0.788,0.250001,0.000000,0.016679
 0.789,0.250001,0.000000,0.016269
 0.790,0.250001,0.000000,0.015869
 0.791,0.250001,0.000000,0.015481
 0.792,0.250000,0.000000,0.015102
 0.793,0.250000,0.000000,0.014734
 0.794,0.250000,0.000000,0.014376
 0.795,0.250000,0.000000,0.014027
 0.796,0.250000,0.000000,0.013687
 0.797,0.250000,0.000000,0.013356
 0.798,0.250000,0.000000,0.013034
 0.799,0.250000,0.000000,0.012720
 0.800,0.250000,0.000000,0.012414
 0.801,0.250000,0.000000,0.012117
 0.802,0.250000,0.000000,0.011827
 0.803,0.250000,0.000000,0.011545
 0.804,0.250000,0.000000,0.011270
 0.805,0.250000,0.000000,0.011002
 0.806,0.250000,0.000000,0.010741
 0.807,0.250000,0.000000,0.010487
 0.808,0.250000,0.000000,0.010239
 0.809,0.250000,0.000000,0.009997
 0.810,0.250000,0.000000,0.009762
 0.811,0.250000,0.000000,0.009533
 0.812,0.250000,0.000000,0.009310
 0.813,0.250000,0.000000,0.009092
 0.814,0.250000,0.000000,0.008880
 0.815,0.250000,0.000000,0.008673
 0.816,0.250000,0.000000,0.008472
 0.817,0.250000,0.000000,0.008275
 0.818,0.250000,0.000000,0.008084
 0.819,0.250000,0.000000,0.007897
 0.820,0.250000,0.000000,0.007715
 0.821,0.250000,0.000000,0.007538
 0.822,0.250000,0.000000,0.007365
 0.823,0.250000,0.000000,0.007196
 0.824,0.250000,0.000000,0.007031
 0.825,0.250000,0.000000,0.006871
 0.826,0.250000,0.000000,0.006715
 0.827,0.250000,0.000000,0.006562
 0.828,0.250000,0.000000,0.006413
 0.829,0.250000,0.000000,0.006268
 0.830,0.250000,0.000000,0.006126
 0.831,0.250000,0.000000,0.005988
 0.832,0.250000,0.000000,0.005854
 0.833,0.250000,0.000000,0.005722
 0.834,0.250000,0.000000,0.005594
 0.835,0.250000,0.000000,0.005469
 0.836,0.250000,0.000000,0.005347
 0.837,0.250000,0.000000,0.005227
 0.838,0.250000,0.000000,0.005111
 0.839,0.250000,0.000000,0.004998
 0.840,0.250000,0.000000,0.004887
 0.841,0.250000,0.000000,0.004779
 0.842,0.250000,0.000000,0.004674
 0.843,0.250000,0.000000,0.004571
 0.844,0.250000,0.000000,0.004470
 0.845,0.250000,0.000000,0.004372
 0.846,0.250000,0.000000,0.004276
 0.847,0.250000,0.000000,0.004183
 0.848,0.250000,0.000000,0.004092
 0.849,0.250000,0.000000,0.004003
 0.850,0.250000,0.000000,0.003916
 0.851,0.250000,0.000000,0.003831
 0.852,0.250000,0.000000,0.003748
 0.853,0.250000,0.000000,0.003667
 0.854,0.250000,0.000000,0.003588
 0.855,0.250000,0.000000,0.003510
 0.856,0.250000,0.000000,0.003435
 0.857,0.250000,0.000000,0.003361
 0.858,0.250000,0.000000,0.003289
 0.859,0.250000,0.000000,0.003219
 0.860,0.250000,0.000000,0.003150
 0.861,0.250000,0.000000,0.003083
 0.862,0.250000,0.000000,0.003018
 0.863,0.250000,0.000000,0.002954
 0.864,0.250000,0.000000,0.002891
 0.865,0.250000,0.000000,0.002830
 0.866,0.250000,0.000000,0.002770
 0.867,0.250000,0.000000,0.002712
 0.868,0.250000,0.000000,0.002655
 0.869,0.250000,0.000000,0.002599
 0.870,0.250000,0.000000,0.002545
 0.871,0.250000,0.000000,0.002492
 0.872,0.250000,0.000000,0.002440
 0.873,0.250000,0.000000,0.002389
 0.874,0.250000,0.000000,0.002339
 0.875,0.250000,0.000000,0.002291
 0.876,0.250000,0.000000,0.002243
 0.877,0.250000,0.000000,0.002197
 0.878,0.250000,0.000000,0.002152
 0.879,0.250000,0.000000,0.002107
 0.880,0.250000,0.000000,0.002064
 0.881,0.250000,0.000000,0.002021
 0.882,0.250000,0.000000,0.001980
 0.883,0.250000,0.000000,0.001940
 0.884,0.250000,0.000000,0.001900
 0.885,0.250000,0.000000,0.001861
 0.886,0.250000,0.000000,0.001823
 0.887,0.250000,0.000000,0.001786
 0.888,0.250000,0.000000,0.001750
 0.889,0.250000,0.000000,0.001715
 0.890,0.250000,0.000000,0.001680
 0.891,0.250000,0.000000,0.001646
 0.892,0.250000,0.000000,0.001613
 0.893,0.250000,0.000000,0.001581
 0.894,0.250000,0.000000,0.001549
 0.895,0.250000,0.000000,0.001518
 0.896,0.250000,0.000000,0.001487
 0.897,0.250000,0.000000,0.001458
 0.898,0.250000,0.000000,0.001429
 0.899,0.250000,0.000000,0.001400
 0.900,0.250000,0.000000,0.001372
 0.901,0.250000,0.000000,0.001345
 0.902,0.250000,0.000000,0.001319
 0.903,0.250000,0.000000,0.001293
 0.904,0.250000,0.000000,0.001267
 0.905,0.250000,0.000000,0.001242
 0.906,0.250000,0.000000,0.001218
 0.907,0.250000,0.000000,0.001194
 0.908,0.250000,0.000000,0.001170
 0.909,0.250000,0.000000,0.001147
 0.910,0.250000,0.000000,0.001125
 0.911,0.250000,0.000000,0.001103
 0.912,0.250000,0.000000,0.001082
 0.913,0.250000,0.000000,0.001061
 0.914,0.250000,0.000000,0.001040
 0.915,0.250000,0.000000,0.001020
 0.916,0.250000,0.000000,0.001000
 0.917,0.250000,0.000000,0.000981
 0.918,0.250000,0.000000,0.000962
 0.919,0.250000,0.000000,0.000943
 0.920,0.250000,0.000000,0.000925
 0.921,0.250000,0.000000,0.000908
 0.922,0.250000,0.000000,0.000890
 0.923,0.250000,0.000000,0.000873
 0.924,0.250000,0.000000,0.000857
 0.925,0.250000,0.000000,0.000840
 0.926,0.250000,0.000000,0.000824
 0.927,0.250000,0.000000,0.000809
 0.928,0.250000,0.000000,0.000793
 0.929,0.250000,0.000000,0.000778
 0.930,0.250000,0.000000,0.000764
 0.931,0.250000,0.000000,0.000749
 0.932,0.250000,0.000000,0.000735
 0.933,0.250000,0.000000,0.000721
 0.934,0.250000,0.000000,0.000708
 0.935,0.250000,0.000000,0.000694
 0.936,0.250000,0.000000,0.000681
 0.937,0.250000,0.000000,0.000669
 0.938,0.250000,0.000000,0.000656
 0.939,0.250000,0.000000,0.000644
 0.940,0.250000,0.000000,0.000632
 0.941,0.250000,0.000000,0.000620
 0.942,0.250000,0.000000,0.000609
 0.943,0.250000,0.000000,0.000598
 0.944,0.250000,0.000000,0.000587
 0.945,0.250000,0.000000,0.000576
 0.946,0.250000,0.000000,0.000565
 0.947,0.250000,0.000000,0.000555
 0.948,0.250000,0.000000,0.000545
 0.949,0.250000,0.000000,0.000535
 0.950,0.250000,0.000000,0.000525
 0.951,0.250000,0.000000,0.000515
 0.952,0.250000,0.000000,0.000506
 0.953,0.250000,0.000000,0.000497
 0.954,0.250000,0.000000,0.000488
 0.955,0.250000,0.000000,0.000479
 0.956,0.250000,0.000000,0.000470
 0.957,0.250000,0.000000,0.000461
 0.958,0.250000,0.000000,0.000453
 0.959,0.250000,0.000000,0.000445
 0.960,0.250000,0.000000,0.000437
 0.961,0.250000,0.000000,0.000429
 0.962,0.250000,0.000000,0.000421
 0.963,0.250000,0.000000,0.000414
 0.964,0.250000,0.000000,0.000406
 0.965,0.250000,0.000000,0.000399
 0.966,0.250000,0.000000,0.000392
 0.967,0.250000,0.000000,0.000385
 0.968,0.250000,0.000000,0.000378
 0.969,0.250000,0.000000,0.000371
 0.970,0.250000,0.000000,0.000365
 0.971,0.250000,0.000000,0.000358
 0.972,0.250000,0.000000,0.000352
 0.973,0.250000,0.000000,0.000346
 0.974,0.250000,0.000000,0.000340
 0.975,0.250000,0.000000,0.000334
 0.976,0.250000,0.000000,0.000328
 0.977,0.250000,0.000000,0.000322
 0.978,0.250000,0.000000,0.000316
 0.979,0.250000,0.000000,0.000311
 0.980,0.250000,0.000000,0.000305
 0.981,0.250000,0.000000,0.000300
 0.982,0.250000,0.000000,0.000295
 0.983,0.250000,0.000000,0.000290
 0.984,0.250000,0.000000,0.000285
 0.985,0.250000,0.000000,0.000280
 0.986,0.250000,0.000000,0.000275
 0.987,0.250000,0.000000,0.000270
 0.988,0.250000,0.000000,0.000266
 0.989,0.250000,0.000000,0.000261
 0.990,0.250000,0.000000,0.000256
 0.991,0.250000,0.000000,0.000252
 0.992,0.250000,0.000000,0.000248
 0.993,0.250000,0.000000,0.000243
 0.994,0.250000,0.000000,0.000239
 0.995,0.250000,0.000000,0.000235
 0.996,0.250000,0.000000,0.000231
 0.997,0.250000,0.000000,0.000227
 0.998,0.250000,0.000000,0.000223
 0.999,0.250000,0.000000,0.000220
 1.000,0.250000,0.000000,0.000216
