0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200523,-0.00788395,-0.0165356,-0.0123948,0.0993337,0.270065,0.445332,0.440308,0.19944,-0.175214,-0.550334,-0.969328,-1.31194,-1.39467,-1.08073,-0.695775,-0.303381,-0.310891,-0.228888,-0.0780645,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358223,-0.122101,-0.267454,-0.37576,-0.131842,0.398445,1.02877,1.30861,0.937207,0.334129,-0.117956,-0.377937,-0.418652,-0.466092,-0.367665,-0.201502,-0.0179789,-0.00527759,-0.00372632,-0.00179786,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102276,-0.346533,-0.762218,-1.1081,-0.747585,0.257664,1.49021,2.18093,1.67466,0.780671,0.143936,-0.102426,0.0448265,0.0324034,0.0130399,0.000934733,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201311,-0.678257,-1.49487,-2.2136,-1.86935,-0.478004,1.24348,2.34815,1.82971,0.853481,0.149131,-0.134692,0.0152735,0.00970099,0.00279272,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272939,-0.915278,-2.01938,-3.02138,-2.82452,-1.38059,0.416683,1.70371,1.33495,0.595485,0.0772349,-0.120803,0.00149238,0.00129124,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254681,-0.85101,-1.87888,-2.82843,-2.78083,-1.659,-0.252271,0.844623,0.670949,0.278405,0.0177998,-0.0722446,-0.000581144,-4.20093e-05,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163426,-0.545188,-1.20529,-1.8252,-1.88189,-1.30361,-0.574142,0.0566016,0.04767,-0.0145066,-0.0341645,-0.0210361,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672562,-0.222054,-0.491047,-0.746877,-0.782673,-0.566654,-0.284465,-0.0201408,0.000577225,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116716,0.00262995,0.00808941,0.0169443,0.0245218,0.023767,0.0145911,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093294,0.0079871,0.0224394,0.042029,0.0537773,0.0420838,0.0128115,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25166e-05,0.00314426,0.0176633,0.0456773,0.0763949,0.0838202,0.0425819,-0.0254928,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436981,0.00764318,0.0315844,0.0745131,0.109516,0.096451,0.00406065,-0.11907,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95354e-05,0.00160539,0.0143117,0.0468468,0.0998697,0.126317,0.0776323,-0.0765179,-0.256634,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58623e-05,0.0007209,0.0047913,0.0233502,0.0611564,0.114141,0.118777,0.0298874,-0.174965,-0.392171,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029313,0.00247591,0.0107303,0.0341254,0.0719891,0.113951,0.0878825,-0.0364908,-0.270765,-0.496959,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133978,0.00685303,0.0213306,0.0486794,0.0816827,0.104246,0.0454817,-0.106065,-0.349578,-0.559829,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87888e-05,0.00393255,0.0150031,0.0374241,0.0674147,0.0906265,0.0874423,-0.00462115,-0.181172,-0.424692,-0.604972,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324068,0.00771385,0.0250984,0.0548905,0.0856046,0.0968936,0.0654277,-0.0568874,-0.258052,-0.49505,-0.632765,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569418,0.0107262,0.0319587,0.0646289,0.0919895,0.0902487,0.0298,-0.118799,-0.339781,-0.557921,-0.638217,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158598,0.00922228,0.0272323,0.0543695,0.074655,0.0614762,-0.0234712,-0.192656,-0.421705,-0.599803,-0.605936,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000188695,-0.00193392,0.000606633,0.0068415,0.0195906,0.0301659,0.00719226,-0.0930707,-0.274884,-0.495664,-0.617901,-0.549836,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92741e-05,-0.00083091,-0.00636487,-0.0141569,-0.0241648,-0.027779,-0.0265161,-0.0601033,-0.172275,-0.36007,-0.55294,-0.602839,-0.470172,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00373e-05,5.70299e-05,-0.00149525,-0.0110797,-0.0285283,-0.051952,-0.0669772,-0.0765703,-0.126006,-0.252906,-0.440146,-0.584128,-0.55515,-0.376172,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93187e-05,0.000497188,0.00106018,-0.00061435,-0.0121234,-0.0343814,-0.0629455,-0.0829262,-0.108564,-0.182473,-0.33149,-0.507767,-0.587334,-0.487054,-0.282353,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057733,0.00259988,0.0060361,0.00783346,0.0191023,0.082934,0.184982,0.274923,0.218674,-0.0205345,-0.33239,-0.566134,-0.553857,-0.397539,-0.187035,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204896,0.00764422,0.0403883,0.138501,0.34544,0.71893,1.04766,1.09245,0.692796,-0.00315082,-0.525549,-0.708385,-0.504757,-0.309853,-0.1105,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171377,0.00496178,0.0162799,0.077575,0.228412,0.563403,1.19362,1.73873,1.75787,0.988026,-0.207678,-0.908755,-0.957061,-0.43604,-0.215685,-0.0488281,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22817e-05,0.00117537,0.0103501,0.0289265,0.135446,0.342928,0.778881,1.5211,2.00739,1.70713,0.464293,-1.08754,-1.63398,-1.3029,-0.378924,-0.136485,-0.0156998,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114134,0.00153971,0.00653557,0.0233492,0.0480168,0.164242,0.261631,0.442028,0.705949,0.625656,-0.054894,-1.26849,-2.39841,-2.29076,-1.47726,-0.316986,-0.0699868,-0.00144325,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142596,0.00782887,0.0234622,0.0500272,0.070072,0.11916,-0.0632678,-0.426174,-0.977891,-1.70876,-2.40302,-2.92657,-3.03877,-2.25678,-1.25732,-0.2394,-0.0266638,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221235,0.0124198,0.0578916,0.202632,0.405791,0.587699,0.59438,0.38653,0.0986524,-0.446601,-1.16547,-2.10723,-2.95729,-3.27738,-3.06069,-2.44067,-1.52297,-0.767148,-0.146752,-0.00551864,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177408,0.0942698,0.26727,0.556589,0.994744,1.34075,1.43883,1.06677,0.383043,-0.260068,-0.868727,-1.42631,-2.1486,-2.74058,-2.75745,-2.20443,-1.35574,-0.633122,-0.222638,-0.065289,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488928,0.210643,0.556956,1.0764,1.81455,2.31247,2.32311,1.45182,0.167622,-0.904704,-1.48458,-1.59378,-1.70713,-1.61696,-1.15601,-0.610303,-0.122577,-0.00437914,-0.00309195,-0.0014918,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984848,0.374679,0.917274,1.59159,2.34709,2.57795,2.15078,0.712243,-0.842658,-1.80921,-1.79972,-1.05753,-0.49174,-0.18908,-0.0312646,-0.00032937,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12231,0.377991,0.802962,1.10772,1.21321,0.76976,-0.0237944,-1.35524,-2.26189,-2.55405,-1.97302,-0.947391,-0.346208,-0.111764,-0.0129499,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808065,0.117529,0.0454578,-0.45151,-1.25548,-2.15618,-2.72377,-3.11659,-2.8681,-2.41484,-1.53579,-0.611299,-0.162713,-0.0386459,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636659,-0.190307,-0.713802,-1.74855,-2.92657,-3.67161,-3.6417,-3.09931,-2.18985,-1.52032,-0.815945,-0.26281,-0.0381073,-0.00128652,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342269,-0.284205,-0.865231,-1.86037,-2.91952,-3.44981,-3.19728,-2.31486,-1.25085,-0.6028,-0.192208,-0.0462497,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663959,-0.322074,-0.818597,-1.44995,-1.81155,-1.60318,-1.00832,-0.346703,-0.0227864,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
