Time(s),Length(m),[Calcium],Force(N)
 0.697,0.210050,0.000000,1.514028
 0.698,0.210049,0.000000,1.484165
 0.699,0.210048,0.000000,1.454943
 0.700,0.210047,0.000000,1.426350
 0.701,0.210046,0.000000,1.398372
 0.702,0.210045,0.000000,1.370994
 0.703,0.210044,0.000000,1.344203
 0.704,0.210043,0.000000,1.317985
 0.705,0.210042,0.000000,1.292326
 0.706,0.210042,0.000000,1.267214
 0.707,0.210041,0.000000,1.242635
 0.708,0.210040,0.000000,1.218578
 0.709,0.210039,0.000000,1.195031
 0.710,0.210039,0.000000,1.171981
 0.711,0.210038,0.000000,1.149417
 0.712,0.210037,0.000000,1.127329
 0.713,0.210036,0.000000,1.105705
 0.714,0.210036,0.000000,1.084535
 0.715,0.210035,0.000000,1.063808
 0.716,0.210034,0.000000,1.043514
 0.717,0.210034,0.000000,1.023643
 0.718,0.210033,0.000000,1.004187
 0.719,0.210032,0.000000,0.985134
 0.720,0.210032,0.000000,0.966477
 0.721,0.210031,0.000000,0.948207
 0.722,0.210031,0.000000,0.930314
 0.723,0.210030,0.000000,0.912790
 0.724,0.210029,0.000000,0.895627
 0.725,0.210029,0.000000,0.878817
 0.726,0.210028,0.000000,0.862352
 0.727,0.210028,0.000000,0.846224
 0.728,0.210027,0.000000,0.830426
 0.729,0.210027,0.000000,0.814950
 0.730,0.210026,0.000000,0.799790
 0.731,0.210026,0.000000,0.784937
 0.732,0.210025,0.000000,0.770387
 0.733,0.210025,0.000000,0.756131
 0.734,0.210024,0.000000,0.742163
 0.735,0.210024,0.000000,0.728477
 0.736,0.210024,0.000000,0.715068
 0.737,0.210023,0.000000,0.701928
 0.738,0.210023,0.000000,0.689052
 0.739,0.210022,0.000000,0.676434
 0.740,0.210022,0.000000,0.664068
 0.741,0.210021,0.000000,0.651950
 0.742,0.210021,0.000000,0.640073
 0.743,0.210021,0.000000,0.628433
 0.744,0.210020,0.000000,0.617024
 0.745,0.210020,0.000000,0.605841
 0.746,0.210020,0.000000,0.594880
 0.747,0.210019,0.000000,0.584135
 0.748,0.210019,0.000000,0.573603
 0.749,0.210019,0.000000,0.563278
 0.750,0.210018,0.000000,0.553156
 0.751,0.210018,0.000000,0.543232
 0.752,0.210018,0.000000,0.533504
 0.753,0.210017,0.000000,0.523965
 0.754,0.210017,0.000000,0.514613
 0.755,0.210017,0.000000,0.505443
 0.756,0.210016,0.000000,0.496452
 0.757,0.210016,0.000000,0.487635
 0.758,0.210016,0.000000,0.478989
 0.759,0.210015,0.000000,0.470511
 0.760,0.210015,0.000000,0.462197
 0.761,0.210015,0.000000,0.454043
 0.762,0.210015,0.000000,0.446046
 0.763,0.210014,0.000000,0.438203
 0.764,0.210014,0.000000,0.430511
 0.765,0.210014,0.000000,0.422966
 0.766,0.210014,0.000000,0.415566
 0.767,0.210013,0.000000,0.408307
 0.768,0.210013,0.000000,0.401186
 0.769,0.210013,0.000000,0.394201
 0.770,0.210013,0.000000,0.387349
 0.771,0.210013,0.000000,0.380627
 0.772,0.210012,0.000000,0.374032
 0.773,0.210012,0.000000,0.367562
 0.774,0.210012,0.000000,0.361214
 0.775,0.210012,0.000000,0.354986
 0.776,0.210011,0.000000,0.348875
 0.777,0.210011,0.000000,0.342879
 0.778,0.210011,0.000000,0.336995
 0.779,0.210011,0.000000,0.331222
 0.780,0.210011,0.000000,0.325557
 0.781,0.210011,0.000000,0.319997
 0.782,0.210010,0.000000,0.314541
 0.783,0.210010,0.000000,0.309187
 0.784,0.210010,0.000000,0.303932
 0.785,0.210010,0.000000,0.298775
 0.786,0.210010,0.000000,0.293713
 0.787,0.210009,0.000000,0.288745
 0.788,0.210009,0.000000,0.283868
 0.789,0.210009,0.000000,0.279081
 0.790,0.210009,0.000000,0.274383
 0.791,0.210009,0.000000,0.269770
 0.792,0.210009,0.000000,0.265243
 0.793,0.210009,0.000000,0.260798
 0.794,0.210008,0.000000,0.256435
 0.795,0.210008,0.000000,0.252151
 0.796,0.210008,0.000000,0.247945
 0.797,0.210008,0.000000,0.243816
 0.798,0.210008,0.000000,0.239762
 0.799,0.210008,0.000000,0.235782
 0.800,0.210008,0.000000,0.231873
 0.801,0.210007,0.000000,0.228036
 0.802,0.210007,0.000000,0.224267
 0.803,0.210007,0.000000,0.220567
 0.804,0.210007,0.000000,0.216933
 0.805,0.210007,0.000000,0.213365
 0.806,0.210007,0.000000,0.209860
 0.807,0.210007,0.000000,0.206418
 0.808,0.210007,0.000000,0.203038
 0.809,0.210007,0.000000,0.199719
 0.810,0.210006,0.000000,0.196458
 0.811,0.210006,0.000000,0.193256
 0.812,0.210006,0.000000,0.190110
 0.813,0.210006,0.000000,0.187021
 0.814,0.210006,0.000000,0.183986
 0.815,0.210006,0.000000,0.181005
 0.816,0.210006,0.000000,0.178076
 0.817,0.210006,0.000000,0.175199
 0.818,0.210006,0.000000,0.172373
 0.819,0.210006,0.000000,0.169597
 0.820,0.210005,0.000000,0.166869
 0.821,0.210005,0.000000,0.164190
 0.822,0.210005,0.000000,0.161557
 0.823,0.210005,0.000000,0.158970
 0.824,0.210005,0.000000,0.156429
 0.825,0.210005,0.000000,0.153931
 0.826,0.210005,0.000000,0.151478
 0.827,0.210005,0.000000,0.149066
 0.828,0.210005,0.000000,0.146697
 0.829,0.210005,0.000000,0.144369
 0.830,0.210005,0.000000,0.142081
 0.831,0.210005,0.000000,0.139833
 0.832,0.210005,0.000000,0.137623
 0.833,0.210004,0.000000,0.135452
 0.834,0.210004,0.000000,0.133318
 0.835,0.210004,0.000000,0.131220
 0.836,0.210004,0.000000,0.129159
 0.837,0.210004,0.000000,0.127132
 0.838,0.210004,0.000000,0.125141
 0.839,0.210004,0.000000,0.123183
 0.840,0.210004,0.000000,0.121259
 0.841,0.210004,0.000000,0.119368
 0.842,0.210004,0.000000,0.117509
 0.843,0.210004,0.000000,0.115681
 0.844,0.210004,0.000000,0.113885
 0.845,0.210004,0.000000,0.112118
 0.846,0.210004,0.000000,0.110382
 0.847,0.210004,0.000000,0.108675
 0.848,0.210004,0.000000,0.106997
 0.849,0.210003,0.000000,0.105347
 0.850,0.210003,0.000000,0.103725
 0.851,0.210003,0.000000,0.102129
 0.852,0.210003,0.000000,0.100561
 0.853,0.210003,0.000000,0.099019
 0.854,0.210003,0.000000,0.097503
 0.855,0.210003,0.000000,0.096012
 0.856,0.210003,0.000000,0.094546
 0.857,0.210003,0.000000,0.093104
 0.858,0.210003,0.000000,0.091686
 0.859,0.210003,0.000000,0.090292
 0.860,0.210003,0.000000,0.088921
 0.861,0.210003,0.000000,0.087573
 0.862,0.210003,0.000000,0.086247
 0.863,0.210003,0.000000,0.084942
 0.864,0.210003,0.000000,0.083660
 0.865,0.210003,0.000000,0.082398
 0.866,0.210003,0.000000,0.081157
 0.867,0.210003,0.000000,0.079937
 0.868,0.210003,0.000000,0.078736
 0.869,0.210003,0.000000,0.077555
 0.870,0.210003,0.000000,0.076394
 0.871,0.210002,0.000000,0.075251
 0.872,0.210002,0.000000,0.074127
 0.873,0.210002,0.000000,0.073021
 0.874,0.210002,0.000000,0.071933
 0.875,0.210002,0.000000,0.070863
 0.876,0.210002,0.000000,0.069811
 0.877,0.210002,0.000000,0.068775
 0.878,0.210002,0.000000,0.067756
 0.879,0.210002,0.000000,0.066754
 0.880,0.210002,0.000000,0.065767
 0.881,0.210002,0.000000,0.064797
 0.882,0.210002,0.000000,0.063842
 0.883,0.210002,0.000000,0.062902
 0.884,0.210002,0.000000,0.061978
 0.885,0.210002,0.000000,0.061068
 0.886,0.210002,0.000000,0.060173
 0.887,0.210002,0.000000,0.059292
 0.888,0.210002,0.000000,0.058426
 0.889,0.210002,0.000000,0.057573
 0.890,0.210002,0.000000,0.056733
 0.891,0.210002,0.000000,0.055907
 0.892,0.210002,0.000000,0.055094
 0.893,0.210002,0.000000,0.054294
 0.894,0.210002,0.000000,0.053507
 0.895,0.210002,0.000000,0.052732
 0.896,0.210002,0.000000,0.051969
 0.897,0.210002,0.000000,0.051218
 0.898,0.210002,0.000000,0.050479
 0.899,0.210002,0.000000,0.049752
 0.900,0.210002,0.000000,0.049036
 0.901,0.210002,0.000000,0.048331
 0.902,0.210002,0.000000,0.047638
 0.903,0.210002,0.000000,0.046955
 0.904,0.210002,0.000000,0.046283
 0.905,0.210001,0.000000,0.045621
 0.906,0.210001,0.000000,0.044970
 0.907,0.210001,0.000000,0.044328
 0.908,0.210001,0.000000,0.043697
 0.909,0.210001,0.000000,0.043076
 0.910,0.210001,0.000000,0.042464
 0.911,0.210001,0.000000,0.041861
 0.912,0.210001,0.000000,0.041268
 0.913,0.210001,0.000000,0.040684
 0.914,0.210001,0.000000,0.040109
 0.915,0.210001,0.000000,0.039543
 0.916,0.210001,0.000000,0.038986
 0.917,0.210001,0.000000,0.038437
 0.918,0.210001,0.000000,0.037896
 0.919,0.210001,0.000000,0.037364
 0.920,0.210001,0.000000,0.036840
 0.921,0.210001,0.000000,0.036324
 0.922,0.210001,0.000000,0.035816
 0.923,0.210001,0.000000,0.035316
 0.924,0.210001,0.000000,0.034823
 0.925,0.210001,0.000000,0.034338
 0.926,0.210001,0.000000,0.033860
 0.927,0.210001,0.000000,0.033389
 0.928,0.210001,0.000000,0.032925
 0.929,0.210001,0.000000,0.032469
 0.930,0.210001,0.000000,0.032019
 0.931,0.210001,0.000000,0.031576
 0.932,0.210001,0.000000,0.031140
 0.933,0.210001,0.000000,0.030710
 0.934,0.210001,0.000000,0.030287
 0.935,0.210001,0.000000,0.029870
 0.936,0.210001,0.000000,0.029460
 0.937,0.210001,0.000000,0.029055
 0.938,0.210001,0.000000,0.028657
 0.939,0.210001,0.000000,0.028264
 0.940,0.210001,0.000000,0.027878
 0.941,0.210001,0.000000,0.027497
 0.942,0.210001,0.000000,0.027122
 0.943,0.210001,0.000000,0.026752
 0.944,0.210001,0.000000,0.026388
 0.945,0.210001,0.000000,0.026029
 0.946,0.210001,0.000000,0.025676
 0.947,0.210001,0.000000,0.025327
 0.948,0.210001,0.000000,0.024984
 0.949,0.210001,0.000000,0.024646
 0.950,0.210001,0.000000,0.024313
 0.951,0.210001,0.000000,0.023985
 0.952,0.210001,0.000000,0.023662
 0.953,0.210001,0.000000,0.023343
 0.954,0.210001,0.000000,0.023029
 0.955,0.210001,0.000000,0.022720
 0.956,0.210001,0.000000,0.022415
 0.957,0.210001,0.000000,0.022115
 0.958,0.210001,0.000000,0.021819
 0.959,0.210001,0.000000,0.021527
 0.960,0.210001,0.000000,0.021240
 0.961,0.210001,0.000000,0.020957
 0.962,0.210001,0.000000,0.020677
 0.963,0.210001,0.000000,0.020402
 0.964,0.210001,0.000000,0.020131
 0.965,0.210001,0.000000,0.019864
 0.966,0.210001,0.000000,0.019601
 0.967,0.210001,0.000000,0.019341
 0.968,0.210001,0.000000,0.019085
 0.969,0.210001,0.000000,0.018833
 0.970,0.210001,0.000000,0.018585
 0.971,0.210001,0.000000,0.018340
 0.972,0.210001,0.000000,0.018099
 0.973,0.210001,0.000000,0.017861
 0.974,0.210001,0.000000,0.017626
 0.975,0.210001,0.000000,0.017395
 0.976,0.210001,0.000000,0.017167
 0.977,0.210001,0.000000,0.016942
 0.978,0.210001,0.000000,0.016721
 0.979,0.210001,0.000000,0.016503
 0.980,0.210001,0.000000,0.016287
 0.981,0.210001,0.000000,0.016075
 0.982,0.210001,0.000000,0.015866
 0.983,0.210001,0.000000,0.015660
 0.984,0.210001,0.000000,0.015457
 0.985,0.210001,0.000000,0.015256
 0.986,0.210000,0.000000,0.015059
 0.987,0.210000,0.000000,0.014864
 0.988,0.210000,0.000000,0.014672
 0.989,0.210000,0.000000,0.014483
 0.990,0.210000,0.000000,0.014296
 0.991,0.210000,0.000000,0.014112
 0.992,0.210000,0.000000,0.013930
 0.993,0.210000,0.000000,0.013751
 0.994,0.210000,0.000000,0.013575
 0.995,0.210000,0.000000,0.013401
 0.996,0.210000,0.000000,0.013230
 0.997,0.210000,0.000000,0.013060
 0.998,0.210000,0.000000,0.012894
 0.999,0.210000,0.000000,0.012729
 1.000,0.210000,0.000000,0.012567
