Time(s),Length(m),[Calcium],Force(N)
 0.974,0.239266,1.000000,35.064707
 0.976,0.239153,1.000000,35.020749
 0.978,0.239040,1.000000,34.976403
 0.980,0.238928,1.000000,34.931668
 0.982,0.238815,1.000000,34.886549
 0.984,0.238703,1.000000,34.841043
 0.986,0.238590,1.000000,34.795153
 0.988,0.238477,1.000000,34.748878
 0.990,0.238365,1.000000,34.702218
 0.992,0.238252,1.000000,34.655178
 0.994,0.238139,1.000000,34.607750
 0.996,0.238027,1.000000,34.559944
 0.998,0.237914,1.000000,34.511755
 1.000,0.237801,1.000000,34.463186
 1.002,0.237689,1.000000,34.414229
 1.004,0.237576,1.000000,34.364887
 1.006,0.237463,1.000000,34.315152
 1.008,0.237350,1.000000,34.265022
 1.010,0.237238,1.000000,34.214491
 1.012,0.237125,1.000000,34.163558
 1.014,0.237012,1.000000,34.112220
 1.016,0.236899,1.000000,34.060476
 1.018,0.236786,1.000000,34.008324
 1.020,0.236674,1.000000,33.955763
 1.022,0.236561,1.000000,33.902795
 1.024,0.236448,1.000000,33.849418
 1.026,0.236335,1.000000,33.795633
 1.028,0.236222,1.000000,33.741441
 1.030,0.236109,1.000000,33.686843
 1.032,0.235996,1.000000,33.631840
 1.034,0.235883,1.000000,33.576434
 1.036,0.235770,1.000000,33.520624
 1.038,0.235657,1.000000,33.464414
 1.040,0.235544,1.000000,33.407805
 1.042,0.235431,1.000000,33.350798
 1.044,0.235319,1.000000,33.293396
 1.046,0.235205,1.000000,33.235599
 1.048,0.235092,1.000000,33.177410
 1.050,0.234979,1.000000,33.118831
 1.052,0.234866,1.000000,33.059864
 1.054,0.234753,1.000000,33.000510
 1.056,0.234640,1.000000,32.940773
 1.058,0.234527,1.000000,32.880652
 1.060,0.234414,1.000000,32.820131
 1.062,0.234301,1.000000,32.757996
 1.064,0.234188,1.000000,32.695591
 1.066,0.234075,1.000000,32.632912
 1.068,0.234111,1.000000,34.859011
 1.070,0.234214,1.000000,38.002364
 1.072,0.234309,1.000000,40.902110
 1.074,0.234398,1.000000,43.589447
 1.076,0.234480,1.000000,46.089454
 1.078,0.234556,1.000000,48.421957
 1.080,0.234628,1.000000,50.602873
 1.082,0.234695,1.000000,52.645762
 1.084,0.234758,1.000000,54.562141
 1.086,0.234817,1.000000,56.361392
 1.088,0.234873,1.000000,58.052228
 1.090,0.234925,1.000000,59.642461
 1.092,0.234974,1.000000,61.138053
 1.094,0.235021,1.000000,62.546014
 1.096,0.235064,1.000000,63.871100
 1.098,0.235105,1.000000,65.119740
 1.100,0.235144,1.000000,66.295621
 1.102,0.235180,1.000000,67.403427
 1.104,0.235215,1.000000,68.447258
 1.106,0.235247,1.000000,69.431107
 1.108,0.235278,1.000000,70.357963
 1.110,0.235306,1.000000,71.231550
 1.112,0.235333,1.000000,72.056240
 1.114,0.235359,1.000000,72.832783
 1.116,0.235383,1.000000,73.564217
 1.118,0.235406,1.000000,74.255950
 1.120,0.235427,1.000000,74.905210
 1.122,0.235447,1.000000,75.520726
 1.124,0.235466,1.000000,76.098025
 1.126,0.235484,1.000000,76.645325
 1.128,0.235501,1.000000,77.159441
 1.130,0.235517,1.000000,77.645593
 1.132,0.235532,1.000000,78.103613
 1.134,0.235546,1.000000,78.535034
 1.136,0.235560,1.000000,78.943242
 1.138,0.235572,1.000000,79.327085
 1.140,0.235584,1.000000,79.688918
 1.142,0.235596,1.000000,80.032286
 1.144,0.235606,1.000000,80.354564
 1.146,0.235616,1.000000,80.657635
 1.148,0.235626,1.000000,80.944740
 1.150,0.235635,1.000000,81.217672
